student_id,full_name,course_code,course_name,year,semester,metu_credit,ects_credit,letter_grade
2587007,Melis Erdoğan,3550101,CNG101 COMPUTER ENGINEERING ORIENTATION,1,1,0(2-0),1.0,DC
2587007,Melis Erdoğan,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,AA
2587007,Melis Erdoğan,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,BB
2587007,Melis Erdoğan,3550140,CNG140 C PROGRAMMING,1,2,4(3-2),4.0,BB
2587007,Melis Erdoğan,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,BB
2587007,Melis Erdoğan,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,BB
2587007,Melis Erdoğan,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,BA
2587007,Melis Erdoğan,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,BA
2587007,Melis Erdoğan,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,DC
2587007,Melis Erdoğan,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,BB
2587007,Melis Erdoğan,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,CC
2587007,Melis Erdoğan,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,DC
2587007,Melis Erdoğan,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,DD
2587007,Melis Erdoğan,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,BA
2587007,Melis Erdoğan,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,CC
2587007,Melis Erdoğan,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,CC
2587007,Melis Erdoğan,3550300,CNG300 SUMMER PRACTICE I,3,5,0(0-0),2.0,DC
2587007,Melis Erdoğan,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,3(3-0),6.0,AA
2587007,Melis Erdoğan,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,3(3-0),4.0,AA
2587007,Melis Erdoğan,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,BB
2587007,Melis Erdoğan,3620201,HST201,3,5,0(2-0),2.0,DC
2587007,Melis Erdoğan,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,DD
2587007,Melis Erdoğan,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,AA
2587007,Melis Erdoğan,3550350,CNG350 SOFTWARE ENGINEERING,3,6,3(3-0),5.5,CC
2587007,Melis Erdoğan,3620202,HST202,3,6,0(2-0),2.0,DD
2587007,Melis Erdoğan,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,BB
2587007,Melis Erdoğan,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,AA
2587007,Melis Erdoğan,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CC
2587007,Melis Erdoğan,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CC
2587007,Melis Erdoğan,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,BB
2587007,Melis Erdoğan,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,BB
2587008,Buse Erdoğan,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CB
2587008,Buse Erdoğan,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,AA
2587008,Buse Erdoğan,3550101,CNG101 COMPUTER ENGINEERING ORIENTATION,1,1,0(2-0),1.0,BA
2587008,Buse Erdoğan,3550111,CNG111 INTRODUCTION TO COMPUTER ENG. CONCEPTS,1,1,4(3-2),4.0,DC
2587008,Buse Erdoğan,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,AA
2587008,Buse Erdoğan,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,DC
2587008,Buse Erdoğan,3550140,CNG140 C PROGRAMMING,1,2,4(3-2),4.0,CC
2587008,Buse Erdoğan,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,CB
2587008,Buse Erdoğan,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,CB
2587008,Buse Erdoğan,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,AA
2587008,Buse Erdoğan,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,AA
2587008,Buse Erdoğan,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,CC
2587008,Buse Erdoğan,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,BA
2587008,Buse Erdoğan,3560281,EEE281 ELECTRICAL CIRCUITS,2,3,4(3-2),6.0,BA
2587008,Buse Erdoğan,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,CC
2587008,Buse Erdoğan,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,CB
2587008,Buse Erdoğan,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,DC
2587008,Buse Erdoğan,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,CB
2587008,Buse Erdoğan,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,DD
2587008,Buse Erdoğan,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,BA
2587008,Buse Erdoğan,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,0(0-0),2.0,CB
2587008,Buse Erdoğan,3550300,CNG300 SUMMER PRACTICE I,3,5,0(0-0),2.0,BB
2587008,Buse Erdoğan,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,3(3-0),4.0,CB
2587008,Buse Erdoğan,3550331,CNG331 COMPUTER ORGANIZATION,3,5,3(3-0),6.0,BB
2587008,Buse Erdoğan,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,BA
2587008,Buse Erdoğan,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,AA
2587008,Buse Erdoğan,3550350,CNG350 SOFTWARE ENGINEERING,3,6,3(3-0),5.5,DD
2587008,Buse Erdoğan,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,CC
2587008,Buse Erdoğan,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,CB
2587008,Buse Erdoğan,3620202,HST202,3,6,0(2-0),2.0,AA
2587008,Buse Erdoğan,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,BA
2587008,Buse Erdoğan,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CB
2587008,Buse Erdoğan,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,AA
2587008,Buse Erdoğan,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,DC
2587009,Mehmet Güneş,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,CB
2587009,Mehmet Güneş,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,BA
2587009,Mehmet Güneş,3550101,CNG101 COMPUTER ENGINEERING ORIENTATION,1,1,0(2-0),1.0,AA
2587009,Mehmet Güneş,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,DD
2587009,Mehmet Güneş,3550111,CNG111 INTRODUCTION TO COMPUTER ENG. CONCEPTS,1,1,4(3-2),4.0,BA
2587009,Mehmet Güneş,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,DC
2587009,Mehmet Güneş,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,BA
2587009,Mehmet Güneş,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,DC
2587009,Mehmet Güneş,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,CC
2587009,Mehmet Güneş,3550140,CNG140 C PROGRAMMING,1,2,4(3-2),4.0,CC
2587009,Mehmet Güneş,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,CB
2587009,Mehmet Güneş,3560281,EEE281 ELECTRICAL CIRCUITS,2,3,4(3-2),6.0,DC
2587009,Mehmet Güneş,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,BB
2587009,Mehmet Güneş,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,BB
2587009,Mehmet Güneş,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,CC
2587009,Mehmet Güneş,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,DC
2587009,Mehmet Güneş,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,DD
2587009,Mehmet Güneş,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,BB
2587009,Mehmet Güneş,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,DD
2587009,Mehmet Güneş,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,CB
2587009,Mehmet Güneş,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,0(0-0),2.0,DC
2587009,Mehmet Güneş,3550331,CNG331 COMPUTER ORGANIZATION,3,5,3(3-0),6.0,DC
2587009,Mehmet Güneş,3550300,CNG300 SUMMER PRACTICE I,3,5,0(0-0),2.0,BB
2587009,Mehmet Güneş,3550300,CNG300 SUMMER PRACTICE I,3,5,0(0-0),2.0,CB
2587009,Mehmet Güneş,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,3(3-0),6.0,CC
2587009,Mehmet Güneş,3550350,CNG350 SOFTWARE ENGINEERING,3,6,3(3-0),5.5,BB
2587009,Mehmet Güneş,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,DC
2587009,Mehmet Güneş,3620202,HST202,3,6,0(2-0),2.0,AA
2587009,Mehmet Güneş,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,DD
2587009,Mehmet Güneş,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,CB
2587009,Mehmet Güneş,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,DC
2587009,Mehmet Güneş,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,DD
2587009,Mehmet Güneş,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,BA
2587009,Mehmet Güneş,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,CC
2587010,Efe Kılıç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,CB
2587010,Efe Kılıç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,DC
2587010,Efe Kılıç,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,DD
2587010,Efe Kılıç,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,CC
2587010,Efe Kılıç,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,CC
2587010,Efe Kılıç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,CB
2587010,Efe Kılıç,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,DD
2587010,Efe Kılıç,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,CC
2587010,Efe Kılıç,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,BA
2587010,Efe Kılıç,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,CC
2587010,Efe Kılıç,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,DD
2587010,Efe Kılıç,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,BA
2587010,Efe Kılıç,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,CC
2587010,Efe Kılıç,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,DD
2587010,Efe Kılıç,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,DC
2587010,Efe Kılıç,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,DD
2587010,Efe Kılıç,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,CB
2587010,Efe Kılıç,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,BB
2587010,Efe Kılıç,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,AA
2587010,Efe Kılıç,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,DD
2587010,Efe Kılıç,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,AA
2587010,Efe Kılıç,3550300,CNG300 SUMMER PRACTICE I,3,5,0(0-0),2.0,DD
2587010,Efe Kılıç,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,3(3-0),4.0,DD
2587010,Efe Kılıç,3550331,CNG331 COMPUTER ORGANIZATION,3,5,3(3-0),6.0,DD
2587010,Efe Kılıç,3620201,HST201,3,5,0(2-0),2.0,BA
2587010,Efe Kılıç,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,CC
2587010,Efe Kılıç,3550350,CNG350 SOFTWARE ENGINEERING,3,6,3(3-0),5.5,CC
2587010,Efe Kılıç,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,DD
2587010,Efe Kılıç,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,CB
2587010,Efe Kılıç,3620202,HST202,3,6,0(2-0),2.0,CC
2587010,Efe Kılıç,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CC
2587010,Efe Kılıç,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,DC
2587010,Efe Kılıç,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,DD
2587010,Efe Kılıç,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,AA
2587011,Mehmet Kılıç,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,CB
2587011,Mehmet Kılıç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BB
2587011,Mehmet Kılıç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,DC
2587011,Mehmet Kılıç,3550111,CNG111 INTRODUCTION TO COMPUTER ENG. CONCEPTS,1,1,4(3-2),4.0,BA
2587011,Mehmet Kılıç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,BA
2587011,Mehmet Kılıç,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,DC
2587011,Mehmet Kılıç,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,DC
2587011,Mehmet Kılıç,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,BB
2587011,Mehmet Kılıç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,CC
2587011,Mehmet Kılıç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,BA
2587011,Mehmet Kılıç,3560281,EEE281 ELECTRICAL CIRCUITS,2,3,4(3-2),6.0,BA
2587011,Mehmet Kılıç,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,DC
2587011,Mehmet Kılıç,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,AA
2587011,Mehmet Kılıç,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,DC
2587011,Mehmet Kılıç,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,CC
2587011,Mehmet Kılıç,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,BA
2587011,Mehmet Kılıç,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,DD
2587011,Mehmet Kılıç,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,CB
2587011,Mehmet Kılıç,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,CC
2587011,Mehmet Kılıç,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,DC
2587011,Mehmet Kılıç,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,AA
2587011,Mehmet Kılıç,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,0(0-0),2.0,DC
2587011,Mehmet Kılıç,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,3(3-0),4.0,CC
2587011,Mehmet Kılıç,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,3(3-0),6.0,DC
2587011,Mehmet Kılıç,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,3(3-0),6.0,BA
2587011,Mehmet Kılıç,3550350,CNG350 SOFTWARE ENGINEERING,3,6,3(3-0),5.5,DD
2587011,Mehmet Kılıç,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,DC
2587011,Mehmet Kılıç,3620202,HST202,3,6,0(2-0),2.0,DD
2587011,Mehmet Kılıç,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,BB
2587011,Mehmet Kılıç,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,BA
2587011,Mehmet Kılıç,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,DC
2587011,Mehmet Kılıç,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,BA
2587011,Mehmet Kılıç,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CB
2587011,Mehmet Kılıç,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,BB
2587012,Melis Özkan,3550111,CNG111 INTRODUCTION TO COMPUTER ENG. CONCEPTS,1,1,4(3-2),4.0,DD
2587012,Melis Özkan,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CC
2587012,Melis Özkan,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,CC
2587012,Melis Özkan,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,BA
2587012,Melis Özkan,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BA
2587012,Melis Özkan,3550140,CNG140 C PROGRAMMING,1,2,4(3-2),4.0,DC
2587012,Melis Özkan,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,BB
2587012,Melis Özkan,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,CC
2587012,Melis Özkan,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,DD
2587012,Melis Özkan,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,5(4-2),7.5,CB
2587012,Melis Özkan,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,CC
2587012,Melis Özkan,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,3,3(3-0),4.0,AA
2587012,Melis Özkan,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,AA
2587012,Melis Özkan,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,BB
2587012,Melis Özkan,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,AA
2587012,Melis Özkan,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,CC
2587012,Melis Özkan,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,DD
2587012,Melis Özkan,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,CB
2587012,Melis Özkan,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,CC
2587012,Melis Özkan,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,BA
2587012,Melis Özkan,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,CC
2587012,Melis Özkan,3550315,CNG315 ALGORITHMS,3,5,3(3-0),6.0,DD
2587012,Melis Özkan,3550331,CNG331 COMPUTER ORGANIZATION,3,5,3(3-0),6.0,BA
2587012,Melis Özkan,3620201,HST201,3,5,0(2-0),2.0,DD
2587012,Melis Özkan,3550351,CNG351 DATA MANAGEMENT AND FILE STRUCTURES,3,5,3(3-0),6.0,CB
2587012,Melis Özkan,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,BA
2587012,Melis Özkan,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,CC
2587012,Melis Özkan,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,BB
2587012,Melis Özkan,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,CC
2587012,Melis Özkan,3620202,HST202,3,6,0(2-0),2.0,CB
2587012,Melis Özkan,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,DC
2587012,Melis Özkan,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,DD
2587012,Melis Özkan,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,DC
2587012,Melis Özkan,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,AA
2587013,Can Çetin,3600107,CHM107 GENERAL CHEMISTRY,1,1,4(3-2),6.0,BB
2587013,Can Çetin,3550111,CNG111 INTRODUCTION TO COMPUTER ENG. CONCEPTS,1,1,4(3-2),4.0,BA
2587013,Can Çetin,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BB
2587013,Can Çetin,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,CB
2587013,Can Çetin,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,AA
2587013,Can Çetin,3530100,BUS100 CAREER PLANNING,1,2,0(1-0),2.0,DC
2587013,Can Çetin,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,3(3-0),5.0,DC
2587013,Can Çetin,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,4(4-0),6.0,CC
2587013,Can Çetin,3580106,PHY106 GENERAL PHYSICS II,1,2,4(3-2),6.5,AA
2587013,Can Çetin,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,2,0(0-0),2.0,BA
2587013,Can Çetin,3560281,EEE281 ELECTRICAL CIRCUITS,2,3,4(3-2),6.0,CB
2587013,Can Çetin,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,4(4-0),7.0,DC
2587013,Can Çetin,3550213,CNG213 DATA STRUCTURES,2,3,4(3-2),6.0,DC
2587013,Can Çetin,3610101,TUR101 TURKISH I,2,3,0(2-0),2.0,DD
2587013,Can Çetin,3550223,CNG223 DISCRETE COMPUTATIONAL STRUCTURES,2,3,3(3-0),6.0,DD
2587013,Can Çetin,3610102,TUR102 TURKISH II,2,4,0(2-0),2.0,DC
2587013,Can Çetin,3550280,CNG280 FORMAL LANGUAGES AND ABSTRACT MACHINES,2,4,3(3-0),6.0,DC
2587013,Can Çetin,3630221,STAS221 STATISTICS FOR ENGINEERS I,2,4,3(3-0),5.0,BA
2587013,Can Çetin,3550232,CNG232 LOGIC DESIGN,2,4,4(3-2),7.0,BA
2587013,Can Çetin,3550242,CNG242 PROGRAMMING LANGUAGE CONCEPTS,2,4,4(3-2),7.0,BA
2587013,Can Çetin,3550331,CNG331 COMPUTER ORGANIZATION,3,5,3(3-0),6.0,BA
2587013,Can Çetin,3620201,HST201,3,5,0(2-0),2.0,DD
2587013,Can Çetin,3620201,HST201,3,5,0(2-0),2.0,BA
2587013,Can Çetin,3590311,ENGL311 ADVANCED COMMUNICATION SKILLS,3,5,3(3-0),4.0,CB
2587013,Can Çetin,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,5,0(0-0),2.0,CC
2587013,Can Çetin,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,BB
2587013,Can Çetin,3550336,CNG336 INTRODUCTION TO EMBEDDED SYSTEMS DEVELOPMENT,3,6,4(3-2),5.5,BA
2587013,Can Çetin,3550384,CNG384 SIGNALS AND SYSTEMS FOR COMPUTER ENGINEERS,3,6,3(3-0),5.0,DC
2587013,Can Çetin,3550334,CNG334 INTRODUCTION TO OPERATING SYSTEMS,3,6,3(3-0),5.5,CB
2587013,Can Çetin,3620202,HST202,3,6,0(2-0),2.0,BB
2587013,Can Çetin,3550491,CNG491 COMPUTER ENGINEERING DESIGN I,4,7,3(2-2),7.0,CB
2587013,Can Çetin,3550435,CNG435 DATA COMMUNICATIONS AND COMPUTER NETWORKING,4,7,3(3-0),6.0,DD
2587013,Can Çetin,3550400,CNG400 SUMMER PRACTICE II,4,7,0(0-0),2.0,CC
2587013,Can Çetin,3550492,CNG492 COMPUTER ENGINEERING DESIGN II,4,8,3(1-4),7.0,BB
2587014,Emre Koç,3550101,CNG101 COMPUTER ENGINEERING ORIENTATION,1,1,0(2-0),1.0,AA
2587014,Emre Koç,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,4(4-0),6.0,CB
2587014,Emre Koç,3550100,CNG100 INTRODUCTION TO INFORMATION TECH. AND APPLICATIONS,1,1,0(2-0),1.0,DD
2587014,Emre Koç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,5(4-2),7.5,AA
2587014,Emre Koç,3580105,PHY105 GENERAL PHYSICS I,1,1,4(3-2),6.5,BA
